60.73, 183.8
60.73, 201.1
60.73, 178.2
61.31, 98.7
61.31, 165.8
61.31, 198.3
61.31, 191.3
61.31, 208.0
61.88, 113.1
61.88, 154.6
61.88, 184.7
61.88, 196.2
61.88, 165.9
62.45, 92.4
62.45, 131.9
62.45, 127.8
62.45, 166.2
62.45, 206.0
63.03, 112.6
63.03, 157.5
63.03, 192.6
63.03, 209.9
63.03, 200.4
63.60, 108.7
63.60, 180.6
63.60, 172.2
63.60, 204.2
63.60, 216.4
64.17, 117.4
64.17, 171.2
64.17, 211.8
64.17, 223.2
64.17, 203.9
64.74, 110.9
64.74, 175.4
64.74, 209.2
64.74, 183.4
64.74, 216.5
65.32, 117.3
65.32, 167.6
65.32, 195.7
65.32, 217.0
65.32, 224.8
65.89, 121.3
65.89, 184.7
65.89, 207.8
65.89, 229.6
65.89, 212.2
66.46, 115.0
66.46, 169.8
66.46, 174.5
66.46, 200.8
66.46, 227.7
67.04, 122.9
67.04, 173.6
67.04, 210.5
67.04, 220.3
67.04, 183.4
67.61, 100.8
67.61, 167.9
67.61, 181.2
67.61, 187.5
67.61, 199.0
68.18, 108.7
68.18, 170.9
68.18, 207.0
68.18, 237.1
68.18, 230.0
68.75, 123.7
68.75, 170.9
68.75, 167.7
68.75, 192.0
68.75, 219.6
69.33, 118.2
69.33, 194.4
69.33, 214.9
69.33, 229.7
69.33, 191.7
69.90, 104.7
69.90, 148.3
69.90, 189.8
69.90, 215.6
69.90, 228.8
70.47, 123.2
70.47, 185.2
70.47, 224.5
70.47, 232.8
70.47, 216.5
71.05, 117.0
71.05, 179.7
71.05, 163.8
71.05, 199.9
71.05, 218.9
71.62, 118.8
71.62, 182.3
71.62, 219.8
71.62, 230.3
71.62, 249.1
72.19, 133.1
72.19, 180.6
72.19, 212.1
72.19, 184.6
72.19, 217.8
72.77, 117.9
72.77, 179.0
72.77, 206.2
72.77, 209.5
72.77, 217.0
73.34, 117.3
73.34, 183.6
73.34, 207.3
73.34, 208.9
73.34, 215.8
73.91, 116.5
73.91, 138.5
73.91, 180.8
73.91, 198.5
73.91, 181.3
74.48, 99.3
74.48, 170.2
74.48, 198.4
74.48, 201.6
74.48, 222.0
75.06, 119.3
75.06, 169.0
75.06, 194.0
75.06, 193.4
75.06, 157.9
75.63, 89.1
75.63, 147.9
75.63, 173.6
75.63, 153.9
75.63, 197.3
76.20, 107.9
76.20, 131.5
76.20, 183.9
76.20, 199.3
76.20, 167.4
76.78, 93.6
76.78, 164.3
76.78, 200.8
76.78, 179.2
76.78, 206.5
77.35, 112.0
77.35, 144.9
77.35, 187.5
77.35, 204.4
77.35, 164.3
77.92, 91.8
77.92, 151.6
77.92, 172.3
77.92, 166.3
77.92, 196.2
78.50, 107.3
78.50, 161.6
78.50, 175.1
78.50, 204.2
78.50, 221.5
79.07, 119.7
79.07, 173.8
79.07, 185.9
79.07, 171.7
79.07, 147.3
79.64, 83.2
79.64, 137.3
79.64, 173.0
79.64, 203.8
79.64, 177.6
80.21, 97.4
80.21, 170.3
80.21, 215.3
80.21, 212.3
80.21, 227.1
80.79, 122.0
80.79, 184.3
80.79, 204.1
80.79, 190.1
80.79, 208.7
81.36, 113.4
81.36, 184.6
81.36, 202.6
81.36, 228.7
81.36, 233.5
81.93, 125.4
81.93, 176.6
81.93, 213.6
81.93, 192.0
81.93, 217.5
82.51, 117.6
82.51, 177.7
82.51, 206.0
82.51, 237.7
82.51, 242.3
83.08, 129.7
83.08, 192.4
83.08, 218.3
83.08, 250.1
83.08, 234.6
83.65, 125.8
83.65, 178.1
83.65, 214.6
83.65, 241.1
83.65, 252.2
84.22, 134.7
84.22, 191.3
84.22, 229.7
84.22, 234.0
84.22, 222.5
84.80, 119.9
84.80, 179.4
84.80, 207.7
84.80, 235.2
84.80, 243.9
85.37, 130.4
85.37, 185.9
85.37, 220.3
85.37, 233.0
85.37, 204.0
85.94, 110.2
85.94, 186.6
85.94, 219.3
85.94, 238.4
85.94, 231.9
86.52, 124.4
86.52, 198.1
86.52, 208.3
86.52, 200.2
86.52, 224.3
87.09, 120.9
87.09, 183.3
87.09, 213.1
87.09, 217.2
87.09, 231.2
87.66, 124.1
87.66, 182.5
87.66, 225.7
87.66, 205.2
87.66, 203.8
88.24, 110.8
88.24, 158.1
88.24, 203.3
88.24, 218.1
88.24, 203.8
88.81, 109.9
88.81, 182.5
88.81, 219.4
88.81, 227.3
88.81, 241.9
89.38, 129.5
